,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1424,Vincent Laurini,Parma,9.8,542,438,103,16,0,1,21,87,0,0,0,0,427,1,10
1425,Wesley Lautoa,Dijon,20.8,990,957,32,30,1,13,2,2,0,0,0,0,853,1,13
1426,Diego Laxalt,Torino,6.6,307,253,52,4,0,0,16,46,2,0,0,0,217,2,8
1427,Diego Laxalt,Milan,1.9,119,101,18,2,0,0,10,16,0,0,0,0,93,0,3
1428,Valentino Lazaro,Newcastle Utd,5.3,197,168,28,4,0,1,13,13,11,3,6,0,157,1,2
1430,Valentino Lazaro,Inter,3.6,195,157,38,3,0,2,18,27,8,3,1,0,147,0,5
1431,Darko Lazovic,Hellas Verona,36.0,1665,1342,313,9,1,2,135,288,16,14,1,0,1229,10,49
1432,Manuel Lazzari,Lazio,28.3,1066,892,172,14,3,3,135,158,0,0,0,0,835,2,33
1433,Mickael Le Bihan,Nice,1.1,21,19,2,0,0,0,1,0,0,0,0,0,16,0,1
1434,Robin Le Normand,Real Sociedad,26.6,1735,1661,72,66,0,9,0,6,0,0,0,0,1523,2,9
1435,Damien Le Tallec,Montpellier,27.3,992,949,41,39,1,8,7,2,0,0,0,0,790,2,11
1436,James Lea Siliki,Rennes,12.0,405,391,13,13,3,4,22,0,0,0,0,0,303,1,7
1437,Rafael Leao,Milan,15.6,465,457,7,0,0,2,37,3,0,0,0,0,349,1,11
1438,Adrien Lebeau,Strasbourg,0.1,5,4,1,0,0,0,1,0,1,1,0,0,3,0,1
1439,Mathew Leckie,Hertha BSC,2.2,87,78,9,0,0,0,3,9,0,0,0,0,59,0,6
1440,Benjamin Lecomte,Monaco,28.0,850,558,291,79,0,1,0,0,0,0,0,0,633,1,0
1441,Pierre Lees-Melou,Nice,25.0,1221,1168,50,29,3,17,46,15,6,2,4,0,1019,3,23
1442,Jordan Lefort,Amiens,9.4,503,455,48,11,0,11,7,37,0,0,0,0,407,0,3
1443,Wu Lei,Espanyol,19.1,312,299,11,1,0,1,27,1,0,0,0,0,201,2,10
1444,Toni Leistner,Köln,11.2,646,623,20,18,0,5,2,2,0,0,0,0,522,3,4
1445,Moritz Leitner,Norwich City,7.6,579,545,28,22,1,2,5,5,0,0,0,0,498,6,12
1446,Lucas Leiva,Lazio,20.1,1142,1109,29,27,2,8,6,2,0,0,0,0,978,4,15
1447,Florian Lejeune,Newcastle Utd,4.9,216,194,22,6,0,2,3,16,0,0,0,0,148,0,6
1448,Inigo Lekue,Athletic Club,6.9,279,229,48,3,0,1,39,38,7,2,4,0,193,2,7
1449,Nicolas Lemaitre,Reims,1.0,27,18,9,1,0,0,0,0,0,0,0,0,22,0,0
1450,Thomas Lemar,Atlético Madrid,10.3,400,358,40,12,0,5,31,5,19,8,10,0,314,2,12
1451,Tim Lemperle,Köln,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1452,Clement Lenglet,Barcelona,26.9,2153,2086,63,50,1,24,0,9,0,0,0,0,1985,4,6
1453,Aaron Lennon,Burnley,5.5,127,126,1,0,0,0,8,1,0,0,0,0,84,0,9
1454,Bernd Leno,Arsenal,29.4,990,682,303,50,0,0,0,0,0,0,0,0,762,5,1
1456,Christopher Lenz,Union Berlin,25.2,1177,855,318,9,0,4,64,309,0,0,0,0,836,4,35
1457,Donovan Leon,Brest,1.4,42,26,16,8,0,0,0,0,0,0,0,0,29,0,0
1458,Pedro Leon,Eibar,21.1,712,581,128,30,0,4,190,16,82,37,39,1,400,3,28
1459,Sergio Leon,Levante,7.5,96,87,7,0,0,0,6,1,0,0,0,0,53,2,6
1460,Lukas Lerager,Genoa,15.4,605,585,18,7,1,6,11,4,2,0,0,0,497,2,10
1461,Mehdi Leris,Sampdoria,5.7,228,220,8,1,2,2,30,1,6,5,1,0,166,0,8
1462,Jefferson Lerma,Bournemouth,30.0,1415,1376,33,28,0,16,6,5,0,0,0,0,1104,6,25
1463,Karlo Letica,SPAL,10.0,316,182,132,37,0,0,0,0,0,0,0,0,203,2,0
1464,Robert Lewandowski,Bayern Munich,30.7,796,766,23,5,8,8,23,0,0,0,0,0,571,7,32
1465,Jamal Lewis,Norwich City,25.6,1333,1078,252,10,1,6,44,242,0,0,0,0,1052,3,41
1466,Aaron Leya Iseka,Toulouse,8.6,178,159,19,0,1,1,2,0,0,0,0,0,133,0,1
1467,Stephan Lichtsteiner,Augsburg,14.9,600,421,174,9,0,0,30,165,0,0,0,0,394,5,28
1468,Dimitri Lienard,Strasbourg,16.5,1037,916,117,40,1,35,128,8,69,27,30,0,791,4,11
1469,Philipp Lienhart,Freiburg,20.2,1045,1003,39,32,0,15,5,7,0,0,0,0,892,3,9
1470,Matthijs de Ligt,Juventus,27.2,1565,1518,44,41,1,13,2,3,0,0,0,0,1408,3,7
1471,Isaac Lihadji,Marseille,0.3,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0
1472,Lillo,Osasuna,2.2,126,97,29,7,0,5,11,22,0,0,0,0,95,0,5
1473,Anderson Lima,Lazio,0.7,26,23,3,1,0,0,2,0,2,1,1,0,20,0,0
1474,Lucas Lima,Nantes,3.0,181,140,40,10,0,1,32,17,13,2,11,0,125,1,6
1475,Anthony Limbombe,Nantes,1.7,54,51,3,0,1,0,11,1,2,2,0,0,34,0,2
1476,Victor Lindelof,Manchester Utd,34.4,2114,2054,58,42,2,2,2,16,0,0,0,0,1824,2,16
1477,Karol Linetty,Sampdoria,22.4,762,738,24,7,1,6,33,5,12,3,3,0,589,0,24
1478,Jesse Lingard,Manchester Utd,10.4,408,384,22,3,4,1,7,8,2,0,0,0,350,2,5
1479,Pol Lirola,Fiorentina,29.4,1300,1105,191,16,1,10,80,175,0,0,0,0,956,4,39
1480,Diego Llorente,Real Sociedad,25.9,1640,1600,35,31,1,14,1,4,0,0,0,0,1427,5,12
1482,Fernando Llorente,Napoli,5.6,154,149,4,0,0,1,0,0,0,0,0,0,124,1,3
1483,Marcos Llorente,Atlético Madrid,15.2,493,484,6,4,2,2,8,0,0,0,0,0,382,3,18
1484,Gautier Lloris,Nice,3.0,178,177,1,1,0,1,0,0,0,0,0,0,163,0,1
1485,Hugo Lloris,Tottenham,20.1,573,386,185,35,0,0,0,0,0,0,0,0,414,2,0
1486,Giovani Lo Celso,Tottenham,16.6,1034,931,99,48,8,5,57,8,40,30,5,0,839,4,16
1487,Stanislav Lobotka,Napoli,8.4,639,630,9,9,0,8,1,0,0,0,0,0,605,0,3
1488,Stanislav Lobotka,Celta Vigo,15.4,776,761,14,12,1,6,4,0,2,0,1,0,685,1,12
1489,Jurgen Locadia,Brighton,1.0,21,20,0,0,0,0,1,0,0,0,0,0,10,1,4
1490,Jurgen Locadia,Hoffenheim,5.9,136,124,10,1,1,0,4,1,0,0,0,0,96,2,7
1491,Manuel Locatelli,Sassuolo,28.7,2190,2069,112,78,9,33,64,4,30,17,11,1,1882,9,21
1492,Renan Lodi,Atlético Madrid,26.6,1241,937,296,8,3,2,87,288,0,0,0,0,914,8,35
1493,Ruben Loftus-Cheek,Chelsea,2.3,133,129,4,3,1,2,1,0,1,0,0,0,119,0,0
1494,Enzo Loiodice,Dijon,2.1,118,113,5,1,0,1,5,0,4,0,3,0,94,0,2
1495,Kevin Long,Burnley,6.3,201,199,2,1,0,1,0,1,0,0,0,0,149,0,4
1496,Shane Long,Southampton,15.5,402,400,1,0,0,2,19,1,0,0,0,0,210,1,14
1497,Matthew Longstaff,Newcastle Utd,6.4,258,254,3,2,1,2,2,0,0,0,0,0,206,1,4
1498,Sean Longstaff,Newcastle Utd,15.3,666,609,56,41,1,11,33,1,12,6,3,0,509,1,16
1499,Ademola Lookman,RB Leipzig,3.4,149,137,12,1,0,1,14,7,3,1,1,1,110,0,6
1500,Anthony Lopes,Lyon,26.0,821,588,233,45,0,2,0,1,0,0,0,0,687,0,0
1501,Rony Lopes,Sevilla,1.5,49,44,4,0,0,0,5,0,4,2,1,0,40,1,1
1502,Rony Lopes,Monaco,0.9,26,25,1,0,0,0,0,1,0,0,0,0,24,0,0
1503,Adrian Lopez,Osasuna,16.0,505,486,15,0,0,0,16,0,0,0,0,0,350,4,13
1504,David Lopez,Espanyol,27.3,1401,1349,48,45,1,12,12,3,0,0,0,0,1113,4,10
1505,Diego Lopez,Espanyol,35.9,1140,701,435,132,0,2,0,1,0,0,0,0,666,4,0
1506,Javi Lopez,Alavés,1.0,30,22,8,0,0,0,5,8,0,0,0,0,18,0,2
1508,Javi Lopez,Espanyol,15.4,701,565,135,8,0,1,35,127,0,0,0,0,502,1,12
1509,Lluis Lopez,Espanyol,3.3,245,234,11,7,0,1,2,4,0,0,0,0,217,0,4
1510,Maxime Lopez,Marseille,12.3,899,868,31,13,1,1,23,9,9,3,4,0,789,0,9
1511,Pau Lopez,Roma,32.0,1052,760,286,78,0,3,0,0,0,0,0,0,837,6,1
1512,Roberto Lopez,Real Sociedad,0.6,44,42,2,1,0,0,3,1,0,0,0,0,34,0,3
1513,Unai Lopez,Athletic Club,19.9,1221,1075,144,65,0,25,101,4,56,18,20,5,1008,2,14
1514,Losada,Celta Vigo,0.1,12,12,0,0,0,0,3,0,0,0,0,0,7,0,0
1515,Albert Lottin,Bordeaux,0.5,22,22,0,0,0,0,0,0,0,0,0,0,21,0,0
1516,Imran Louza,Nantes,22.3,1155,1021,126,48,4,17,78,6,55,19,25,1,878,8,9
1517,Matteo Lovato,Hellas Verona,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1518,Dejan Lovren,Liverpool,8.6,683,666,17,14,2,5,0,3,0,0,0,0,569,0,1
1519,Eduard Lowen,Augsburg,7.5,239,201,33,16,0,1,22,0,16,11,4,0,143,5,6
1520,Eduard Lowen,Hertha BSC,3.5,148,143,5,4,1,2,2,0,1,0,1,0,117,0,2
1521,Matthew Lowton,Burnley,17.0,755,588,162,8,2,6,45,154,0,0,0,0,509,5,14
1522,Hirving Lozano,Napoli,11.4,343,332,9,0,1,0,41,4,4,0,4,0,247,2,20
1523,Pol Lozano,Espanyol,1.9,85,84,1,0,0,1,1,0,1,0,1,0,75,0,1
1524,Jan Luca Rumpf,Paderborn 07,1.0,53,43,10,4,0,0,0,6,0,0,0,0,41,0,0
1525,Jean Lucas,Lyon,2.2,149,146,3,3,1,1,4,0,0,0,0,0,131,0,1
1526,Fabio Lucioni,Lecce,34.8,1598,1502,92,84,0,45,4,8,0,0,0,0,1349,4,10
1527,Jose Luis Gaya,Valencia,22.1,1048,845,202,27,2,7,79,175,0,0,0,0,794,1,29
1528,Jose Luis Morales,Levante,28.0,688,656,27,3,6,9,69,16,4,2,1,0,444,5,44
1529,Jose Luis Palomino,Atalanta,27.6,1384,1286,93,66,0,5,7,27,0,0,0,0,1162,5,16
1530,Jose Luis Rodriguez,Alavés,0.2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
1531,David Luiz,Arsenal,31.2,1816,1697,110,107,12,23,5,3,0,0,0,0,1537,9,7
1532,Douglas Luiz,Aston Villa,29.0,1243,1173,66,40,4,20,24,7,3,0,1,0,1010,4,11
1534,Jordan Lukaku,Lazio,4.4,167,141,25,0,0,0,19,25,0,0,0,0,125,1,6
1535,Romelu Lukaku,Inter,33.1,807,752,47,0,3,9,24,0,0,0,0,0,554,8,24
1536,Dodi Lukebakio,Hertha BSC,22.6,620,566,53,9,1,6,56,10,21,11,8,1,463,1,17
1537,Sasa Lukic,Torino,20.7,827,791,34,20,0,1,23,3,7,3,2,0,699,2,22
1538,Senad Lulic,Lazio,17.5,860,759,97,6,0,11,69,91,0,0,0,0,674,4,25
1539,John Lundstram,Sheffield Utd,27.3,1245,1209,27,9,3,33,55,5,3,3,0,0,987,9,17
1540,Sebastiano Luperto,Napoli,5.9,382,366,15,8,0,1,5,7,0,0,0,0,340,1,1
1541,Arnaud Lusamba,Nice,10.9,443,413,30,11,0,7,11,4,9,1,4,0,371,0,10
1542,Andreas Luthe,Augsburg,10.0,416,298,117,26,0,0,0,0,0,0,0,0,294,1,1
1543,Lyanco,Torino,13.1,665,638,26,26,0,12,5,0,0,0,0,0,563,1,6
1544,Charalambos Lykogiannis,Cagliari,14.9,618,486,130,22,0,8,64,94,14,6,6,0,400,2,21
1545,Yann M'Vila,Saint-Étienne,21.6,1207,1182,23,22,1,13,0,1,0,0,0,0,1034,2,13
1546,Alexis Mac Allister,Brighton,3.9,121,97,24,9,0,0,23,0,15,8,5,0,77,0,4
1547,Darwin Machis,Granada,23.7,584,501,82,24,0,5,141,7,50,29,11,0,350,1,19
1548,Yvann Macon,Saint-Étienne,1.1,63,44,19,0,0,2,3,19,0,0,0,0,43,0,2
1549,James Maddison,Leicester City,29.2,1709,1443,258,85,19,9,221,7,157,54,71,5,1288,8,29
1550,Lisandro Magallan,Alavés,13.3,446,418,28,26,0,7,0,2,0,0,0,0,343,0,2
1551,Francesco Magnanelli,Sassuolo,15.5,1191,1121,65,63,3,12,4,0,1,0,0,0,1050,5,7
1552,Giangiacomo Magnani,Brescia,1.3,37,37,0,0,0,0,0,0,0,0,0,0,28,0,0
1553,Giangiacomo Magnani,Sassuolo,1.6,79,76,3,3,0,0,0,0,0,0,0,0,64,0,0
1554,Hugo Magnetti,Brest,2.6,163,161,2,0,0,3,6,2,0,0,0,0,127,0,1
1555,Harry Maguire,Manchester Utd,38.0,2535,2453,77,68,1,43,2,9,0,0,0,0,2192,5,6
1556,Abdallahi Mahmoud,Alavés,1.7,38,38,0,0,0,0,0,0,0,0,0,0,33,0,0
1557,Riyad Mahrez,Manchester City,21.6,1200,1118,77,12,11,16,89,10,55,29,3,0,1015,5,21
1558,Thiago Maia,Lille,0.5,39,36,3,1,0,0,0,2,0,0,0,0,31,0,0
1560,Arne Maier,Hertha BSC,5.9,328,315,13,4,0,1,15,1,8,3,5,0,267,0,5
1561,Habib Maiga,Metz,25.2,1298,1267,26,17,2,14,53,8,0,0,0,0,1044,5,23
1562,Mike Maignan,Lille,28.0,765,484,279,79,0,1,0,0,0,0,0,0,493,2,1
1563,Ainsley Maitland-Niles,Arsenal,15.4,1025,839,185,19,2,4,18,166,0,0,0,0,841,1,11
1564,Josh Maja,Bordeaux,8.2,207,189,16,1,2,0,0,1,0,0,0,0,171,2,4
1565,Abdul Majeed Waris,Strasbourg,4.1,86,85,1,0,2,0,7,1,0,0,0,0,61,0,2
1566,Zan Majer,Lecce,18.5,745,715,26,9,1,5,26,3,10,0,0,0,592,4,21
1567,Jean-Victor Makengo,Toulouse,11.0,442,436,5,3,2,1,8,1,1,1,0,0,364,1,6
1568,Nemanja Maksimovic,Getafe,32.2,742,665,74,23,0,2,8,5,0,0,0,0,520,3,10
1569,Nikola Maksimovic,Napoli,20.0,1394,1345,48,32,0,10,13,12,0,0,0,0,1291,1,11
1570,Kevin Malcuit,Napoli,2.8,172,137,34,3,0,1,13,31,0,0,0,0,138,1,0
1571,Daniel Maldini,Milan,0.3,15,15,0,0,0,1,0,0,0,0,0,0,13,0,0
1572,Ruslan Malinovskyi,Atalanta,17.1,999,905,89,21,5,9,90,9,55,18,31,0,773,5,22
1573,Yunus Malli,Union Berlin,7.5,205,196,8,0,0,0,10,1,3,3,0,0,144,1,8
1574,Hugo Mallo,Celta Vigo,21.8,1313,1035,275,35,1,8,85,239,1,0,1,0,993,3,31
1575,Streli Mamba,Paderborn 07,16.9,274,240,33,0,3,1,6,4,0,0,0,0,203,1,11
1576,Hianga Mananga Mbock,Brest,1.6,89,88,1,1,0,0,0,0,0,0,0,0,73,0,0
1577,Vincent Manceau,Angers,22.0,1347,1080,265,18,0,5,42,247,0,0,0,0,1069,2,22
1578,Gianluca Mancini,Roma,30.4,1678,1619,57,46,3,5,2,11,0,0,0,0,1479,2,11
1579,Marco Mancosu,Lecce,27.1,882,857,22,9,2,6,45,6,4,1,0,0,658,3,26
1580,Steve Mandanda,Marseille,26.3,841,623,218,74,0,1,0,0,0,0,0,0,573,0,1
1581,Reinildo Mandava,Lille,12.3,669,563,106,10,0,3,40,96,0,0,0,0,520,0,23
1582,Aissa Mandi,Betis,28.6,1820,1711,105,89,2,25,3,15,0,0,0,0,1628,4,12
1583,Rolando Mandragora,Udinese,22.8,971,872,93,44,1,16,51,7,39,21,0,0,789,6,15
1584,Sadio Mane,Liverpool,30.5,1170,1143,23,7,6,11,49,13,1,0,1,0,923,4,27
1586,Eliaquim Mangala,Valencia,7.5,286,278,8,8,0,1,0,0,0,0,0,0,252,0,0
1587,Thomas Mangani,Angers,20.8,1387,1230,153,73,0,10,134,4,76,28,40,2,1083,4,12
1588,Massimiliano Mangraviti,Brescia,10.8,447,385,62,19,0,3,9,43,0,0,0,0,362,0,6
1589,Kostas Manolas,Napoli,24.2,1510,1455,52,48,0,5,0,4,0,0,0,0,1384,3,2
1590,Javier Manquillo,Newcastle Utd,17.8,642,517,123,3,0,0,45,120,0,0,0,0,448,2,22
1591,Giacomo Manzari,Sassuolo,0.2,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
1592,Myziane Maolida,Nice,7.5,315,312,3,0,0,1,9,3,0,0,0,0,254,0,4
1593,Faitout Maouassa,Rennes,20.0,1011,797,212,11,1,2,61,201,0,0,0,0,757,2,20
1594,Fernando Marcal,Lyon,9.2,752,662,89,15,0,4,30,74,0,0,0,0,609,1,6
1595,Marcelo,Real Madrid,14.4,1064,935,126,11,2,18,58,115,0,0,0,0,872,3,18
1596,Marcelo,Lyon,16.7,1171,1131,38,36,0,7,1,2,0,0,0,0,997,2,6
1597,Solly March,Brighton,12.7,622,532,90,8,1,15,67,63,15,9,4,0,451,0,16
1598,Gian Marco Ferrari,Sassuolo,21.1,1492,1436,54,47,0,4,2,5,0,0,0,0,1384,2,6
1599,Oscar de Marcos,Athletic Club,6.0,224,192,31,3,0,0,20,26,2,0,1,0,162,1,8
1600,Dario Maresic,Reims,1.0,62,61,1,1,0,0,0,0,0,0,0,0,52,0,0
1601,Miguel Mari,Eibar,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,Pablo Mari,Arsenal,1.3,100,99,1,1,0,1,0,0,0,0,0,0,85,0,0
1603,Jose Maria Gimenez,Atlético Madrid,19.5,920,847,68,64,0,12,0,1,0,0,0,0,784,5,6
1604,Mariano,Real Madrid,0.5,14,12,2,0,0,0,0,0,0,0,0,0,10,0,0
1605,Adrian Mariappa,Watford,16.8,615,479,133,5,0,2,22,128,0,0,0,0,426,3,6
1606,Jordan Marie,Dijon,2.2,107,103,4,2,1,1,4,0,2,0,2,0,78,0,4
1607,Federico Marigosu,Cagliari,0.3,14,14,0,0,0,0,2,0,0,0,0,0,7,0,1
1608,Adrian Marin,Alavés,9.5,361,254,104,14,0,2,18,88,2,0,2,0,245,3,9
1609,Guillermo Maripan,Alavés,1.0,12,10,2,2,0,0,0,0,0,0,0,0,9,0,0
1610,Guillermo Maripan,Monaco,19.5,1081,1050,31,29,0,13,4,2,0,0,0,0,949,0,6
1612,Marlon,Sassuolo,20.2,1468,1428,39,33,1,10,0,6,0,0,0,0,1383,1,6
1613,Omar Marmoush,Wolfsburg,0.9,17,17,0,0,0,0,1,0,0,0,0,0,10,0,1
1614,Gonzalo Maroni,Sampdoria,2.0,93,83,10,3,0,1,12,1,6,3,3,0,72,0,5
1615,Marquinhos,Paris S-G,16.4,1309,1283,23,16,5,12,3,6,0,0,0,0,1218,3,4
1616,Bruno Martella,Brescia,14.1,577,466,109,15,0,4,66,91,3,2,0,0,406,2,17
1617,Roger Marti,Levante,25.2,453,440,8,0,2,7,18,0,0,0,0,0,283,5,16
1618,Anthony Martial,Manchester Utd,29.2,731,694,34,4,5,0,11,5,0,0,0,0,580,3,26
1619,Aaron Martin,Mainz 05,19.9,907,633,270,44,1,1,136,167,58,30,28,0,649,4,14
1620,Daniel Martin,Betis,5.9,184,139,44,8,0,1,0,0,0,0,0,0,139,1,1
1621,David Martin,West Ham,4.8,124,61,62,18,0,0,0,0,0,0,0,0,56,1,0
1622,Jonas Martin,Rennes,1.3,84,79,5,5,0,0,1,0,0,0,0,0,76,0,0
1623,Jonas Martin,Strasbourg,2.7,186,167,19,16,0,4,6,1,2,1,0,0,166,0,0
1624,Josh Martin,Norwich City,0.4,15,15,0,0,0,0,0,0,0,0,0,0,12,0,1
1625,Gabriel Martinelli,Arsenal,7.4,140,137,2,1,1,1,22,1,0,0,0,0,82,1,8
1626,Alex Martinez,Granada,0.2,10,6,4,2,0,1,4,1,1,0,1,0,6,0,0
1627,Emiliano Martinez,Arsenal,8.6,293,214,79,18,0,0,0,0,0,0,0,0,212,0,1
1628,Inigo Martinez,Athletic Club,33.0,1580,1443,125,86,0,54,19,39,0,0,0,0,1200,12,23
1629,Javi Martinez,Osasuna,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
1630,Javi Martinez,Bayern Munich,7.5,599,590,8,8,0,7,0,0,0,0,0,0,544,1,1
1631,Jose Martinez,Granada,13.2,513,461,51,27,0,6,1,24,0,0,0,0,376,1,5
1632,Lautaro Martinez,Inter,27.2,504,480,18,1,1,5,16,3,1,0,0,0,305,6,13
1633,Pablo Martinez,Levante,0.4,18,16,2,1,0,0,0,0,1,0,0,0,14,0,0
1634,Pablo Martinez,Nîmes,26.0,1076,1019,55,54,0,10,0,1,0,0,0,0,835,2,7
1635,Gelson Martins,Monaco,18.6,787,715,72,4,2,2,64,68,0,0,0,0,615,0,28
1636,Adam Marusic,Lazio,10.5,389,311,78,6,0,1,13,71,1,0,0,0,327,0,9
1638,Omar Mascarell,Schalke 04,22.5,1326,1268,53,50,3,15,4,1,2,0,1,0,1119,5,19
1639,Andrea Masiello,Genoa,14.7,821,758,60,25,0,19,9,35,0,0,0,0,688,3,11
1640,Andrea Masiello,Atalanta,6.0,311,288,23,16,0,8,2,7,0,0,0,0,257,0,3
1641,Adam Masina,Watford,20.2,962,743,213,15,1,13,69,190,8,5,2,0,574,6,24
1642,Jordi Masip,Valladolid,35.0,1053,595,455,119,0,0,0,0,0,0,0,0,560,3,0
1643,Arthur Masuaku,West Ham,10.4,609,519,88,9,2,7,25,79,0,0,0,0,476,2,16
1644,Jaime Mata,Getafe,30.5,771,753,14,1,2,6,58,5,0,0,0,0,486,4,35
1645,Juan Mata,Manchester Utd,8.4,543,508,33,11,4,7,23,7,10,7,1,0,459,2,8
1646,Ales Mateju,Brescia,28.3,1158,1006,150,30,0,17,16,120,0,0,0,0,939,2,19
1647,Jean-Philippe Mateta,Mainz 05,11.7,206,176,29,1,1,1,6,0,0,0,0,0,129,1,6
1648,Nemanja Matic,Manchester Utd,17.6,1273,1242,30,26,2,8,3,4,0,0,0,0,1106,1,25
1649,Joel Matip,Liverpool,7.8,558,544,14,10,0,3,1,4,0,0,0,0,470,0,0
1650,Rabbi Matondo,Schalke 04,12.9,236,227,9,0,0,1,9,2,0,0,0,0,155,0,15
1651,Alessandro Matri,Brescia,1.0,27,24,3,0,1,0,2,2,0,0,0,0,18,0,1
1652,Federico Mattiello,Cagliari,10.3,408,359,47,5,0,0,30,42,0,0,0,0,318,2,11
1653,Blaise Matuidi,Juventus,24.9,1100,1062,35,8,2,1,40,26,1,0,0,0,951,3,15
1654,Neal Maupay,Brighton,30.7,699,618,74,7,4,4,12,12,0,0,0,0,543,7,26
1655,Stephy Mavididi,Dijon,15.5,348,339,8,0,2,1,15,0,0,0,0,0,275,1,9
1656,Philipp Max,Augsburg,30.1,1430,986,438,96,1,18,218,240,102,45,49,0,934,6,39
1657,Alexandru Maxim,Mainz 05,1.3,78,62,16,3,0,2,13,2,11,6,3,0,60,0,2
1658,Eric Maxim Choupo-Moting,Paris S-G,5.0,108,102,5,0,1,0,2,1,0,0,0,0,85,1,4
1659,Kevin Mayi,Brest,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,Borja Mayoral,Levante,23.8,575,549,26,1,2,9,19,4,0,0,0,0,445,0,17
1661,Luca Mazzitelli,Sassuolo,0.1,28,28,0,0,0,0,1,0,0,0,0,0,26,0,0
1662,Kevin Mbabu,Wolfsburg,18.8,925,692,229,3,1,2,84,226,0,0,0,0,622,4,36
1664,Kylian Mbappe,Paris S-G,16.8,661,622,37,3,3,3,48,9,14,0,1,0,501,2,11
1665,Ibrahima Mbaye,Bologna,16.7,842,677,165,30,0,2,9,135,0,0,0,0,705,0,18
1666,Loic Mbe Soh,Paris S-G,0.6,75,71,4,0,0,0,2,4,0,0,0,0,69,0,0
1667,Isaac Mbenza,Amiens,0.9,37,31,5,1,0,0,5,1,3,0,2,0,27,1,2
1668,Nathanael Mbuku,Reims,4.4,113,106,7,2,1,2,8,2,3,1,0,0,76,0,8
1669,James McArthur,Crystal Palace,34.3,1513,1427,83,5,4,10,44,38,1,0,0,0,1166,3,49
1670,Oliver McBurnie,Sheffield Utd,23.5,633,626,2,0,1,2,9,2,0,0,0,0,376,5,13
1671,Alex McCarthy,Southampton,28.0,826,541,280,102,0,0,0,0,0,0,0,0,459,5,1
1672,James McCarthy,Crystal Palace,18.7,826,761,62,34,0,11,35,5,22,2,0,20,625,3,20
1673,John McGinn,Aston Villa,25.7,794,701,84,28,3,26,66,4,24,20,0,0,600,9,22
1674,David McGoldrick,Sheffield Utd,20.2,629,608,11,1,2,8,8,1,0,0,0,0,461,10,8
1675,Michael McGovern,Norwich City,1.8,51,32,19,5,0,0,0,0,0,0,0,0,30,0,0
1676,Weston McKennie,Schalke 04,23.0,1067,1021,41,16,3,9,9,25,0,0,0,0,844,5,15
1677,Kenny McLean,Norwich City,33.0,1760,1664,88,48,9,24,53,19,19,8,10,1,1362,8,31
1678,Dwight McNeil,Burnley,37.1,1305,1169,127,57,4,16,257,10,60,57,1,0,894,9,58
1679,Scott McTominay,Manchester Utd,19.7,1028,994,32,31,2,12,14,1,0,0,0,0,822,2,19
1680,Biagio Meccariello,Lecce,8.5,396,353,42,9,0,6,9,33,0,0,0,0,324,1,3
1681,Gary Medel,Bologna,19.8,1113,1056,56,42,3,1,3,12,0,0,0,0,998,1,8
1682,Ben Mee,Burnley,32.0,1272,1215,52,45,0,9,3,7,0,0,0,0,906,5,11
1683,Joshua Mees,Union Berlin,3.6,85,83,2,0,0,1,5,2,0,0,0,0,59,0,5
1684,Admir Mehmedi,Wolfsburg,13.3,570,512,57,16,4,7,41,11,20,5,11,0,410,1,16
1685,Soualiho Meite,Torino,24.5,919,887,25,14,1,13,16,1,3,0,0,0,753,7,15
1686,Farid El Melali,Angers,3.4,98,97,1,1,1,2,8,0,0,0,0,0,65,0,5
1687,Oscar Melendo,Espanyol,12.4,358,349,9,3,0,2,12,3,3,1,2,0,292,0,3
1688,Gonzalo Melero,Levante,13.7,563,546,13,9,2,4,2,1,0,0,0,0,459,4,11
1690,Arthur Melo,Barcelona,13.1,1043,991,49,26,6,9,14,9,14,6,3,0,942,3,13
1691,Memphis,Lyon,11.3,485,420,60,20,7,6,38,3,31,11,8,0,358,5,13
1692,Pedro Mendes,Montpellier,15.3,723,690,29,25,1,16,6,4,0,0,0,0,576,4,5
1693,Thiago Mendes,Lyon,20.1,1174,1136,38,26,5,13,9,8,4,0,2,0,1004,0,15
1694,Brais Mendez,Celta Vigo,16.4,697,649,44,14,3,12,43,10,20,6,8,0,510,4,20
1695,Edgar Mendez,Alavés,9.6,196,192,4,0,0,2,17,3,0,0,0,0,120,0,8
1696,Stiven Mendoza,Amiens,12.2,386,369,15,4,2,6,23,4,3,3,0,0,262,2,17
1697,Alexandre Mendy,Brest,10.0,163,154,7,1,1,1,3,0,0,0,0,0,115,2,3
