,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
1428,Valentino Lazaro,Newcastle Utd,5.3,13,9,11,2,0,11,18,61.1,7,2,0,2,3,16,4,0
1430,Valentino Lazaro,Inter,3.6,6,5,3,2,1,4,8,50.0,4,5,0,5,1,7,8,1
1431,Darko Lazovic,Hellas Verona,36.0,26,16,14,8,4,14,27,51.9,13,15,4,11,23,49,53,0
1432,Manuel Lazzari,Lazio,28.3,20,11,10,7,3,10,31,32.3,21,11,1,10,8,28,34,0
1433,Mickael Le Bihan,Nice,1.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
1434,Robin Le Normand,Real Sociedad,26.6,48,27,33,15,0,26,35,74.3,9,20,7,13,20,68,99,0
1435,Damien Le Tallec,Montpellier,27.3,52,27,20,28,4,24,69,34.8,45,38,18,20,38,90,59,0
1436,James Lea Siliki,Rennes,12.0,28,16,19,9,0,16,29,55.2,13,15,4,11,12,40,12,0
1437,Rafael Leao,Milan,15.6,7,4,2,5,0,3,9,33.3,6,4,0,4,0,7,5,0
1438,Adrien Lebeau,Strasbourg,0.1,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
1439,Mathew Leckie,Hertha BSC,2.2,3,1,1,2,0,2,3,66.7,1,6,0,6,2,5,2,1
1440,Benjamin Lecomte,Monaco,28.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,10,5
1441,Pierre Lees-Melou,Nice,25.0,63,27,34,21,8,31,88,35.2,57,38,12,26,32,95,43,0
1442,Jordan Lefort,Amiens,9.4,3,2,2,1,0,3,5,60.0,2,4,1,3,9,12,29,0
1443,Wu Lei,Espanyol,19.1,13,8,5,6,2,4,38,10.5,34,32,1,31,15,28,19,1
1444,Toni Leistner,Köln,11.2,19,12,10,9,0,5,13,38.5,8,16,7,9,32,51,57,0
1445,Moritz Leitner,Norwich City,7.6,16,9,8,7,1,9,25,36.0,16,14,4,10,9,25,10,1
1446,Lucas Leiva,Lazio,20.1,60,35,25,31,4,28,72,38.9,44,29,6,23,47,107,34,1
1447,Florian Lejeune,Newcastle Utd,4.9,8,2,6,2,0,4,7,57.1,3,6,2,4,10,18,15,2
1448,Inigo Lekue,Athletic Club,6.9,22,12,14,6,2,11,14,78.6,3,7,0,7,3,25,11,0
1449,Nicolas Lemaitre,Reims,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,1
1450,Thomas Lemar,Atlético Madrid,10.3,12,8,4,5,3,2,11,18.2,9,14,1,13,6,18,6,0
1451,Tim Lemperle,Köln,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1452,Clement Lenglet,Barcelona,26.9,44,31,29,15,0,16,32,50.0,16,29,15,14,35,79,79,1
1453,Aaron Lennon,Burnley,5.5,14,8,7,4,3,7,10,70.0,3,6,1,5,8,22,3,0
1454,Bernd Leno,Arsenal,29.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,2
1456,Christopher Lenz,Union Berlin,25.2,63,37,37,20,6,26,49,53.1,23,46,11,35,43,106,65,0
1457,Donovan Leon,Brest,1.4,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
1458,Pedro Leon,Eibar,21.1,28,20,8,9,11,12,25,48.0,13,18,1,17,19,47,7,0
1459,Sergio Leon,Levante,7.5,3,3,0,3,0,2,4,50.0,2,3,0,3,1,4,2,0
1460,Lukas Lerager,Genoa,15.4,29,19,13,12,4,10,34,29.4,24,20,5,15,8,37,15,1
1461,Mehdi Leris,Sampdoria,5.7,13,11,4,2,7,7,19,36.8,12,12,4,8,6,19,6,0
1462,Jefferson Lerma,Bournemouth,30.0,54,32,17,31,6,22,48,45.8,26,28,12,16,57,111,54,1
1463,Karlo Letica,SPAL,10.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,4,3
1464,Robert Lewandowski,Bayern Munich,30.7,18,9,3,9,6,3,15,20.0,12,13,1,12,7,25,13,0
1465,Jamal Lewis,Norwich City,25.6,51,35,42,6,3,22,36,61.1,14,27,12,15,25,76,68,0
1466,Aaron Leya Iseka,Toulouse,8.6,2,0,0,2,0,0,3,0.0,3,5,0,5,1,3,7,0
1467,Stephan Lichtsteiner,Augsburg,14.9,23,14,16,5,2,10,22,45.5,12,15,7,8,16,39,35,0
1468,Dimitri Lienard,Strasbourg,16.5,37,24,10,22,5,18,39,46.2,21,18,4,14,17,54,25,0
1469,Philipp Lienhart,Freiburg,20.2,11,4,10,1,0,6,13,46.2,7,24,17,7,28,39,86,0
1470,Matthijs de Ligt,Juventus,27.2,25,15,14,10,1,13,23,56.5,10,30,23,7,25,50,101,2
1471,Isaac Lihadji,Marseille,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1472,Lillo,Osasuna,2.2,4,2,2,2,0,1,1,100.0,0,2,1,1,2,6,8,0
1473,Anderson Lima,Lazio,0.7,4,0,3,1,0,1,1,100.0,0,4,0,4,0,4,0,0
1474,Lucas Lima,Nantes,3.0,7,2,4,3,0,2,5,40.0,3,2,0,2,1,8,3,0
1475,Anthony Limbombe,Nantes,1.7,3,2,1,2,0,1,1,100.0,0,1,0,1,0,3,3,0
1476,Victor Lindelof,Manchester Utd,34.4,29,15,16,12,1,17,20,85.0,3,25,16,9,26,55,129,0
1477,Karol Linetty,Sampdoria,22.4,61,32,24,25,12,21,65,32.3,44,26,3,23,26,87,17,0
1478,Jesse Lingard,Manchester Utd,10.4,15,8,6,4,5,5,18,27.8,13,5,0,5,3,18,0,0
1479,Pol Lirola,Fiorentina,29.4,34,20,18,10,6,21,38,55.3,17,16,4,12,26,60,52,0
1480,Diego Llorente,Real Sociedad,25.9,30,14,20,9,1,16,28,57.1,12,14,7,7,28,58,101,5
1482,Fernando Llorente,Napoli,5.6,0,0,0,0,0,0,1,0.0,1,4,0,4,1,1,3,0
1483,Marcos Llorente,Atlético Madrid,15.2,29,15,7,16,6,7,21,33.3,14,24,4,20,14,43,9,0
1484,Gautier Lloris,Nice,3.0,5,3,5,0,0,4,5,80.0,1,3,3,0,2,7,11,0
1485,Hugo Lloris,Tottenham,20.1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,3,2
1486,Giovani Lo Celso,Tottenham,16.6,51,29,12,33,6,12,59,20.3,47,20,4,16,9,60,19,0
1487,Stanislav Lobotka,Napoli,8.4,11,9,3,5,3,5,12,41.7,7,3,1,2,9,20,2,0
1488,Stanislav Lobotka,Celta Vigo,15.4,19,11,13,5,1,4,19,21.1,15,8,2,6,8,27,7,0
1489,Jurgen Locadia,Brighton,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1490,Jurgen Locadia,Hoffenheim,5.9,5,4,0,4,1,1,4,25.0,3,1,0,1,0,5,3,0
1491,Manuel Locatelli,Sassuolo,28.7,76,50,35,37,4,33,69,47.8,36,42,14,28,33,109,36,0
1492,Renan Lodi,Atlético Madrid,26.6,73,46,28,35,10,40,65,61.5,25,28,7,21,38,111,56,0
1493,Ruben Loftus-Cheek,Chelsea,2.3,0,0,0,0,0,0,2,0.0,2,1,1,0,2,2,2,0
1494,Enzo Loiodice,Dijon,2.1,6,4,1,4,1,1,3,33.3,2,2,0,2,2,8,1,0
1495,Kevin Long,Burnley,6.3,7,5,6,1,0,4,9,44.4,5,9,7,2,4,11,31,0
1496,Shane Long,Southampton,15.5,19,10,5,8,6,7,19,36.8,12,12,0,12,4,23,16,0
1497,Matthew Longstaff,Newcastle Utd,6.4,3,1,2,1,0,3,14,21.4,11,4,1,3,5,8,3,0
1498,Sean Longstaff,Newcastle Utd,15.3,35,19,17,16,2,20,50,40.0,30,23,5,18,19,54,20,2
1499,Ademola Lookman,RB Leipzig,3.4,6,4,3,1,2,1,1,100.0,0,3,0,3,1,7,0,1
1500,Anthony Lopes,Lyon,26.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,11,0
1501,Rony Lopes,Sevilla,1.5,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0
1502,Rony Lopes,Monaco,0.9,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0
1503,Adrian Lopez,Osasuna,16.0,7,5,1,5,1,2,19,10.5,17,6,2,4,4,11,8,0
1504,David Lopez,Espanyol,27.3,38,20,15,20,3,13,41,31.7,28,28,13,15,35,73,63,3
1505,Diego Lopez,Espanyol,35.9,2,2,2,0,0,1,2,50.0,1,0,0,0,2,4,8,1
1506,Javi Lopez,Alavés,1.0,6,5,4,2,0,4,5,80.0,1,1,1,0,1,7,5,0
1508,Javi Lopez,Espanyol,15.4,47,34,23,18,6,19,40,47.5,21,12,6,6,21,68,38,2
1509,Lluis Lopez,Espanyol,3.3,4,2,3,1,0,2,2,100.0,0,4,0,4,1,5,6,1
1510,Maxime Lopez,Marseille,12.3,16,10,5,8,3,4,26,15.4,22,8,2,6,8,24,1,0
1511,Pau Lopez,Roma,32.0,1,0,1,0,0,1,5,20.0,4,0,0,0,1,2,10,3
1512,Roberto Lopez,Real Sociedad,0.6,4,2,1,1,2,2,2,100.0,0,0,0,0,0,4,0,0
1513,Unai Lopez,Athletic Club,19.9,30,22,8,18,4,10,41,24.4,31,13,2,11,18,48,12,1
1514,Losada,Celta Vigo,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1515,Albert Lottin,Bordeaux,0.5,2,0,2,0,0,1,4,25.0,3,0,0,0,2,4,2,0
1516,Imran Louza,Nantes,22.3,53,27,18,27,8,19,46,41.3,27,18,2,16,17,70,7,0
1517,Matteo Lovato,Hellas Verona,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1518,Dejan Lovren,Liverpool,8.6,13,8,10,3,0,7,12,58.3,5,9,6,3,10,23,42,0
1519,Eduard Lowen,Augsburg,7.5,10,8,6,2,2,6,18,33.3,12,11,2,9,5,15,7,0
1520,Eduard Lowen,Hertha BSC,3.5,9,6,3,6,0,5,11,45.5,6,2,1,1,7,16,2,0
1521,Matthew Lowton,Burnley,17.0,41,22,20,18,3,22,33,66.7,11,20,6,14,27,68,57,1
1522,Hirving Lozano,Napoli,11.4,6,4,1,5,0,2,15,13.3,13,13,0,13,5,11,5,0
1523,Pol Lozano,Espanyol,1.9,5,3,3,2,0,3,7,42.9,4,3,0,3,1,6,2,0
1524,Jan Luca Rumpf,Paderborn 07,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
1525,Jean Lucas,Lyon,2.2,16,7,8,5,3,2,9,22.2,7,2,2,0,2,18,0,0
1526,Fabio Lucioni,Lecce,34.8,29,13,20,9,0,14,32,43.8,18,48,38,10,36,65,169,5
1527,Jose Luis Gaya,Valencia,22.1,44,30,29,12,3,28,41,68.3,13,22,9,13,18,62,48,1
1528,Jose Luis Morales,Levante,28.0,17,8,5,9,3,6,34,17.6,28,14,1,13,6,23,5,1
1529,Jose Luis Palomino,Atalanta,27.6,81,44,46,33,2,28,54,51.9,26,39,14,25,61,142,74,2
1530,Jose Luis Rodriguez,Alavés,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
1531,David Luiz,Arsenal,31.2,28,16,14,14,0,13,24,54.2,11,42,37,5,32,60,133,2
1532,Douglas Luiz,Aston Villa,29.0,46,24,25,17,4,19,65,29.2,46,42,15,27,36,82,54,1
1534,Jordan Lukaku,Lazio,4.4,4,2,1,1,2,2,4,50.0,2,2,1,1,0,4,9,0
1535,Romelu Lukaku,Inter,33.1,13,7,4,7,2,3,10,30.0,7,14,6,8,1,14,28,0
1536,Dodi Lukebakio,Hertha BSC,22.6,25,18,13,8,4,10,28,35.7,18,22,4,18,10,35,14,0
1537,Sasa Lukic,Torino,20.7,29,17,8,19,2,10,35,28.6,25,21,7,14,29,58,15,0
1538,Senad Lulic,Lazio,17.5,21,13,10,7,4,11,41,26.8,30,20,4,16,21,42,28,1
1539,John Lundstram,Sheffield Utd,27.3,46,30,18,21,7,21,65,32.3,44,18,4,14,33,79,46,1
1540,Sebastiano Luperto,Napoli,5.9,12,9,7,3,2,6,9,66.7,3,5,3,2,6,18,16,0
1541,Arnaud Lusamba,Nice,10.9,20,11,8,10,2,7,23,30.4,16,9,0,9,5,25,6,1
1542,Andreas Luthe,Augsburg,10.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,5,1
1543,Lyanco,Torino,13.1,23,13,9,12,2,7,13,53.8,6,29,19,10,23,46,54,2
1544,Charalambos Lykogiannis,Cagliari,14.9,14,9,9,3,2,7,18,38.9,11,25,9,16,23,37,71,0
1545,Yann M'Vila,Saint-Étienne,21.6,29,14,12,16,1,12,43,27.9,31,14,4,10,40,69,47,1
1546,Alexis Mac Allister,Brighton,3.9,9,5,4,3,2,5,9,55.6,4,12,0,12,1,10,2,0
1547,Darwin Machis,Granada,23.7,23,13,11,8,4,8,23,34.8,15,22,4,18,31,54,9,0
1548,Yvann Macon,Saint-Étienne,1.1,0,0,0,0,0,0,1,0.0,1,2,0,2,3,3,4,0
1549,James Maddison,Leicester City,29.2,59,30,13,31,15,23,68,33.8,45,16,0,16,9,68,7,1
1550,Lisandro Magallan,Alavés,13.3,22,15,10,12,0,8,14,57.1,6,17,6,11,16,38,43,1
1551,Francesco Magnanelli,Sassuolo,15.5,25,13,9,12,4,11,35,31.4,24,12,6,6,19,44,23,1
1552,Giangiacomo Magnani,Brescia,1.3,0,0,0,0,0,0,1,0.0,1,2,2,0,2,2,6,0
1553,Giangiacomo Magnani,Sassuolo,1.6,0,0,0,0,0,0,0,0.0,0,2,1,1,2,2,7,0
1554,Hugo Magnetti,Brest,2.6,16,10,7,7,2,5,9,55.6,4,4,0,4,7,23,4,0
1555,Harry Maguire,Manchester Utd,38.0,37,23,23,14,0,18,34,52.9,16,31,22,9,72,109,159,0
1556,Abdallahi Mahmoud,Alavés,1.7,4,4,2,1,1,1,6,16.7,5,0,0,0,5,9,2,0
1557,Riyad Mahrez,Manchester City,21.6,28,14,11,9,8,11,38,28.9,27,31,1,30,18,46,8,2
1558,Thiago Maia,Lille,0.5,4,4,1,3,0,0,1,0.0,1,0,0,0,1,5,1,0
1560,Arne Maier,Hertha BSC,5.9,9,7,6,1,2,1,10,10.0,9,5,0,5,7,16,2,1
1561,Habib Maiga,Metz,25.2,84,50,36,38,10,24,64,37.5,40,39,4,35,34,118,39,2
1562,Mike Maignan,Lille,28.0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,5,0
1563,Ainsley Maitland-Niles,Arsenal,15.4,41,23,34,5,2,22,43,51.2,21,12,3,9,28,69,38,0
1564,Josh Maja,Bordeaux,8.2,5,2,0,2,3,1,10,10.0,9,8,4,4,1,6,3,0
1565,Abdul Majeed Waris,Strasbourg,4.1,6,4,4,2,0,3,8,37.5,5,2,0,2,4,10,0,0
1566,Zan Majer,Lecce,18.5,39,18,19,12,8,17,56,30.4,39,27,6,21,26,65,18,1
1567,Jean-Victor Makengo,Toulouse,11.0,14,11,3,10,1,4,13,30.8,9,7,1,6,3,17,5,1
1568,Nemanja Maksimovic,Getafe,32.2,49,28,12,31,6,10,44,22.7,34,37,7,30,56,105,30,1
1569,Nikola Maksimovic,Napoli,20.0,35,24,21,14,0,10,21,47.6,11,19,11,8,30,65,64,1
1570,Kevin Malcuit,Napoli,2.8,8,6,4,3,1,5,6,83.3,1,4,1,3,3,11,2,0
1571,Daniel Maldini,Milan,0.3,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
1572,Ruslan Malinovskyi,Atalanta,17.1,22,14,2,17,3,9,31,29.0,22,13,2,11,5,27,5,0
1573,Yunus Malli,Union Berlin,7.5,8,3,1,5,2,5,10,50.0,5,2,0,2,7,15,7,0
1574,Hugo Mallo,Celta Vigo,21.8,62,42,44,16,2,27,48,56.3,21,24,8,16,22,84,97,1
1575,Streli Mamba,Paderborn 07,16.9,15,9,0,9,6,1,13,7.7,12,12,2,10,6,21,2,0
1576,Hianga Mananga Mbock,Brest,1.6,1,1,1,0,0,0,0,0.0,0,0,0,0,4,5,0,0
1577,Vincent Manceau,Angers,22.0,34,22,18,13,3,16,36,44.4,20,16,3,13,22,56,51,0
1578,Gianluca Mancini,Roma,30.4,49,26,26,18,5,22,44,50.0,22,32,15,17,60,109,98,1
1579,Marco Mancosu,Lecce,27.1,32,18,11,16,5,10,46,21.7,36,34,9,25,16,48,15,1
1580,Steve Mandanda,Marseille,26.3,3,1,3,0,0,3,4,75.0,1,0,0,0,1,4,2,4
1581,Reinildo Mandava,Lille,12.3,37,21,23,11,3,25,41,61.0,16,16,1,15,19,56,20,0
1582,Aissa Mandi,Betis,28.6,33,15,22,8,3,18,28,64.3,10,29,15,14,38,71,93,0
1583,Rolando Mandragora,Udinese,22.8,47,24,15,25,7,15,55,27.3,40,30,5,25,26,73,25,0
1584,Sadio Mane,Liverpool,30.5,44,32,9,20,15,13,40,32.5,27,19,0,19,13,57,11,2
1586,Eliaquim Mangala,Valencia,7.5,4,4,3,1,0,1,2,50.0,1,7,6,1,7,11,40,0
1587,Thomas Mangani,Angers,20.8,33,23,15,16,2,14,47,29.8,33,17,2,15,12,45,20,1
1588,Massimiliano Mangraviti,Brescia,10.8,8,6,1,6,1,3,6,50.0,3,11,6,5,8,16,43,0
1589,Kostas Manolas,Napoli,24.2,23,15,13,10,0,10,17,58.8,7,19,14,5,25,48,76,1
1590,Javier Manquillo,Newcastle Utd,17.8,39,26,27,8,4,24,38,63.2,14,14,2,12,18,57,56,0
1591,Giacomo Manzari,Sassuolo,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1592,Myziane Maolida,Nice,7.5,14,10,5,6,3,5,12,41.7,7,8,0,8,3,17,3,0
1593,Faitout Maouassa,Rennes,20.0,51,33,27,20,4,14,26,53.8,12,13,5,8,23,74,59,0
1594,Fernando Marcal,Lyon,9.2,28,18,18,7,3,13,26,50.0,13,7,3,4,26,54,32,0
1595,Marcelo,Real Madrid,14.4,19,11,8,8,3,9,28,32.1,19,19,2,17,18,37,21,0
1596,Marcelo,Lyon,16.7,27,18,18,8,1,16,23,69.6,7,12,11,1,22,49,77,0
1597,Solly March,Brighton,12.7,25,12,16,6,3,9,19,47.4,10,16,4,12,20,45,14,2
1598,Gian Marco Ferrari,Sassuolo,21.1,9,5,6,3,0,4,8,50.0,4,25,22,3,26,35,41,1
1599,Oscar de Marcos,Athletic Club,6.0,5,3,2,1,2,3,6,50.0,3,6,0,6,8,13,8,0
1600,Dario Maresic,Reims,1.0,0,0,0,0,0,0,0,0.0,0,1,1,0,1,1,6,0
1601,Miguel Mari,Eibar,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1602,Pablo Mari,Arsenal,1.3,2,1,2,0,0,0,0,0.0,0,0,0,0,1,3,10,0
1603,Jose Maria Gimenez,Atlético Madrid,19.5,20,16,18,1,1,7,11,63.6,4,14,7,7,23,43,75,1
1604,Mariano,Real Madrid,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1605,Adrian Mariappa,Watford,16.8,20,14,15,4,1,11,30,36.7,19,22,7,15,11,31,73,0
1606,Jordan Marie,Dijon,2.2,7,5,4,3,0,4,9,44.4,5,3,1,2,4,11,2,0
1607,Federico Marigosu,Cagliari,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1608,Adrian Marin,Alavés,9.5,22,15,14,6,2,13,15,86.7,2,13,4,9,13,35,32,0
1609,Guillermo Maripan,Alavés,1.0,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,10,0
1610,Guillermo Maripan,Monaco,19.5,42,26,28,13,1,24,41,58.5,17,30,13,17,25,67,69,2
1612,Marlon,Sassuolo,20.2,40,23,24,15,1,17,27,63.0,10,20,13,7,35,75,69,0
1613,Omar Marmoush,Wolfsburg,0.9,1,1,1,0,0,0,0,0.0,0,1,0,1,1,2,0,0
1614,Gonzalo Maroni,Sampdoria,2.0,3,1,1,1,1,3,7,42.9,4,1,0,1,3,6,0,0
1615,Marquinhos,Paris S-G,16.4,39,20,17,18,4,11,26,42.3,15,25,8,17,25,64,31,1
1616,Bruno Martella,Brescia,14.1,18,9,14,3,1,9,16,56.3,7,13,7,6,17,35,48,1
1617,Roger Marti,Levante,25.2,18,11,8,7,3,7,29,24.1,22,14,0,14,6,24,17,0
1618,Anthony Martial,Manchester Utd,29.2,15,12,1,4,10,1,16,6.3,15,18,1,17,5,20,17,0
1619,Aaron Martin,Mainz 05,19.9,29,15,17,8,4,9,22,40.9,13,11,5,6,30,59,36,0
1620,Daniel Martin,Betis,5.9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0
1621,David Martin,West Ham,4.8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1
1622,Jonas Martin,Rennes,1.3,6,2,4,0,2,1,1,100.0,0,2,2,0,0,6,0,0
1623,Jonas Martin,Strasbourg,2.7,5,3,4,0,1,1,3,33.3,2,3,0,3,1,6,3,0
1624,Josh Martin,Norwich City,0.4,1,0,0,0,1,0,0,0.0,0,1,0,1,1,2,0,0
1625,Gabriel Martinelli,Arsenal,7.4,20,15,10,6,4,7,20,35.0,13,15,1,14,3,23,8,0
1626,Alex Martinez,Granada,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1627,Emiliano Martinez,Arsenal,8.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1628,Inigo Martinez,Athletic Club,33.0,48,30,33,13,2,27,47,57.4,20,28,13,15,39,87,140,0
1629,Javi Martinez,Osasuna,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1630,Javi Martinez,Bayern Munich,7.5,16,12,9,7,0,9,11,81.8,2,9,8,1,18,34,30,0
1631,Jose Martinez,Granada,13.2,21,16,12,8,1,14,25,56.0,11,6,4,2,18,39,46,0
1632,Lautaro Martinez,Inter,27.2,22,7,2,8,12,4,34,11.8,30,30,2,28,15,37,11,0
1633,Pablo Martinez,Levante,0.4,2,0,1,1,0,0,1,0.0,1,0,0,0,0,2,2,0
1634,Pablo Martinez,Nîmes,26.0,42,21,26,15,1,21,40,52.5,19,34,22,12,58,100,97,0
1635,Gelson Martins,Monaco,18.6,30,22,11,15,4,17,42,40.5,25,9,2,7,19,49,10,1
1636,Adam Marusic,Lazio,10.5,11,6,7,4,0,4,11,36.4,7,14,2,12,14,25,16,0
1638,Omar Mascarell,Schalke 04,22.5,42,23,17,22,3,21,57,36.8,36,46,14,32,62,104,40,0
1639,Andrea Masiello,Genoa,14.7,26,15,17,8,1,16,32,50.0,16,8,2,6,26,52,55,2
1640,Andrea Masiello,Atalanta,6.0,11,4,6,4,1,7,14,50.0,7,6,4,2,10,21,13,0
1641,Adam Masina,Watford,20.2,38,22,24,11,3,14,37,37.8,23,26,12,14,28,66,66,0
1642,Jordi Masip,Valladolid,35.0,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,7,3
1643,Arthur Masuaku,West Ham,10.4,41,23,24,13,4,23,39,59.0,16,19,5,14,14,55,23,0
1644,Jaime Mata,Getafe,30.5,21,13,3,11,7,3,20,15.0,17,16,1,15,7,28,15,0
1645,Juan Mata,Manchester Utd,8.4,7,3,1,5,1,2,7,28.6,5,5,1,4,0,7,2,0
1646,Ales Mateju,Brescia,28.3,48,27,33,9,6,23,45,51.1,22,41,24,17,37,85,109,3
1647,Jean-Philippe Mateta,Mainz 05,11.7,2,2,0,2,0,0,6,0.0,6,3,2,1,1,3,11,0
1648,Nemanja Matic,Manchester Utd,17.6,46,24,23,19,4,20,43,46.5,23,21,8,13,22,68,28,1
1649,Joel Matip,Liverpool,7.8,13,9,4,7,2,4,11,36.4,7,8,4,4,12,25,38,0
1650,Rabbi Matondo,Schalke 04,12.9,10,3,3,2,5,3,13,23.1,10,4,0,4,5,15,1,0
1651,Alessandro Matri,Brescia,1.0,1,0,0,0,1,0,0,0.0,0,1,0,1,0,1,1,0
1652,Federico Mattiello,Cagliari,10.3,30,21,19,7,4,11,27,40.7,16,20,7,13,18,48,22,0
1653,Blaise Matuidi,Juventus,24.9,48,27,13,27,8,13,34,38.2,21,35,6,29,22,70,16,0
1654,Neal Maupay,Brighton,30.7,20,12,1,13,6,9,29,31.0,20,24,0,24,4,24,10,0
1655,Stephy Mavididi,Dijon,15.5,18,11,7,8,3,10,26,38.5,16,11,0,11,7,25,5,0
1656,Philipp Max,Augsburg,30.1,42,29,22,16,4,20,45,44.4,25,19,4,15,26,68,50,0
1657,Alexandru Maxim,Mainz 05,1.3,4,2,1,2,1,1,3,33.3,2,0,0,0,1,5,1,0
1658,Eric Maxim Choupo-Moting,Paris S-G,5.0,12,9,3,4,5,4,8,50.0,4,3,0,3,1,13,3,0
1659,Kevin Mayi,Brest,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1660,Borja Mayoral,Levante,23.8,12,3,4,6,2,2,13,15.4,11,11,0,11,4,16,6,0
1661,Luca Mazzitelli,Sassuolo,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
1662,Kevin Mbabu,Wolfsburg,18.8,69,48,39,24,6,35,54,64.8,19,33,10,23,23,92,53,0
1664,Kylian Mbappe,Paris S-G,16.8,7,2,1,5,1,3,10,30.0,7,4,0,4,3,10,0,0
1665,Ibrahima Mbaye,Bologna,16.7,19,10,13,4,2,7,17,41.2,10,22,11,11,15,34,42,0
1666,Loic Mbe Soh,Paris S-G,0.6,2,2,2,0,0,2,2,100.0,0,0,0,0,1,3,0,0
1667,Isaac Mbenza,Amiens,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1668,Nathanael Mbuku,Reims,4.4,4,2,2,2,0,0,3,0.0,3,0,0,0,2,6,1,0
1669,James McArthur,Crystal Palace,34.3,88,51,43,34,11,37,106,34.9,69,69,19,50,60,148,56,0
1670,Oliver McBurnie,Sheffield Utd,23.5,37,22,6,27,4,11,40,27.5,29,25,3,22,15,52,43,0
1671,Alex McCarthy,Southampton,28.0,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,11,3
1672,James McCarthy,Crystal Palace,18.7,82,47,36,36,10,40,76,52.6,36,24,5,19,24,106,11,0
1673,John McGinn,Aston Villa,25.7,53,35,19,23,11,18,62,29.0,44,25,1,24,25,78,18,0
1674,David McGoldrick,Sheffield Utd,20.2,41,26,9,24,8,5,20,25.0,15,14,2,12,3,44,23,0
1675,Michael McGovern,Norwich City,1.8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1
1676,Weston McKennie,Schalke 04,23.0,38,20,17,16,5,13,40,32.5,27,38,12,26,46,84,39,0
1677,Kenny McLean,Norwich City,33.0,44,29,20,18,6,14,42,33.3,28,32,7,25,38,82,67,2
1678,Dwight McNeil,Burnley,37.1,47,33,18,22,7,23,71,32.4,48,60,8,52,30,77,34,0
1679,Scott McTominay,Manchester Utd,19.7,43,22,14,25,4,17,32,53.1,15,25,5,20,31,74,34,2
1680,Biagio Meccariello,Lecce,8.5,23,13,15,6,2,12,29,41.4,17,14,2,12,10,33,25,0
1681,Gary Medel,Bologna,19.8,43,22,15,24,4,16,43,37.2,27,24,8,16,34,77,31,2
1682,Ben Mee,Burnley,32.0,41,22,25,16,0,17,29,58.6,12,42,31,11,42,83,165,2
1683,Joshua Mees,Union Berlin,3.6,8,5,3,4,1,4,12,33.3,8,3,0,3,2,10,4,0
1684,Admir Mehmedi,Wolfsburg,13.3,14,6,2,9,3,4,15,26.7,11,10,0,10,5,19,4,0
